"osm_id","fclass","name","source_layer","footfall_domingo","footfall_lunes","footfall_martes","footfall_miercoles","footfall_jueves","footfall_viernes","footfall_sabado","footfall_manana_weekend","footfall_tarde_weekend","footfall_noche_weekend","footfall_madrugada_weekend","footfall_manana_semana","footfall_tarde_semana","footfall_noche_semana","footfall_madrugada_semana","avg_dwell","max_dwell","min_dwell","repeat_visit_rate_daily","peak_hour_weekday","peak_visits_weekday","peak_hour_weekend","peak_visits_weekend","total_devices","horas_con_movimiento_semana","horas_con_movimiento_finsemana"
"471675230","building","Walmart","gis_osm_buildings_a_free_1","4.0","4.0","7.0","7.0","5.0","5.0","5.0","2.0","6.0","1.0","0.0","9.0","13.0","6.0","0.0","1622.0","6077","149","1.06","8","5","8","2","35","11","6"
"396276624","building","Funeraria la Auxiliadora","gis_osm_buildings_a_free_1","2.0","4.0","2.0","4.0","3.0","11.0","7.0","5.0","4.0","2.0","1.0","8.0","15.0","8.0","0.0","0.0","0","0","1.5","13","7","10","3","22","15","13"
"473348362","building","Corpobelo","gis_osm_buildings_a_free_1","3.0","6.0","8.0","12.0","9.0","11.0","4.0","5.0","2.0","1.0","2.0","17.0","26.0","15.0","0.0","4636.0","22148","244","3.31","11","5","10","3","16","17","12"
"737616667","park","Parque Central de San Rafael Cedros","gis_osm_landuse_a_free_1","8.0","6.0","4.0","6.0","3.0","6.0","7.0","7.0","6.0","3.0","0.0","11.0","11.0","15.0","0.0","19920.0","45329","159","1.74","19","5","15","2","23","17","14"
"378235346","building","Parroquia San Antonio","gis_osm_buildings_a_free_1","1.0","8.0","6.0","8.0","8.0","9.0","4.0","2.0","2.0","0.0","1.0","13.0","14.0","10.0","2.0","0.0","0","0","1.16","15","5","1","1","38","15","5"
"984938603","building","KFC","gis_osm_buildings_a_free_1","7.0","7.0","6.0","5.0","3.0","7.0","6.0","1.0","7.0","5.0","0.0","3.0","13.0","12.0","0.0","471.0","1631","62","1.05","12","5","12","2","39","12","10"
"196948573","pitch","Parque Nacional de Pelota Saturnino Bengoa","gis_osm_pois_a_free_1","4.0","1.0","4.0","0.0","6.0","1.0","12.0","0.0","13.0","9.0","0.0","0.0","4.0","9.0","0.0","3191.0","12452","178","2.33","18","5","15","6","12","10","8"
"397507678","fuel","Puma","gis_osm_traffic_a_free_1","11.0","4.0","10.0","4.0","5.0","3.0","6.0","9.0","6.0","2.0","0.0","12.0","5.0","8.0","1.0","152.0","257","66","1.13","19","6","13","3","38","12","12"
"398418234","building","Ferretería Castella Sagarra","gis_osm_buildings_a_free_1","0.0","7.0","7.0","6.0","8.0","4.0","6.0","4.0","1.0","0.0","1.0","11.0","20.0","1.0","2.0","6812.0","31303","177","1.41","14","6","9","3","27","13","4"
"1145479777","building","Plaza Comercial Plaza El Sol","gis_osm_buildings_a_free_1","8.0","3.0","4.0","7.0","7.0","6.0","9.0","10.0","6.0","1.0","0.0","11.0","16.0","2.0","0.0","2990.0","13699","61","1.22","16","5","10","4","36","12","9"
"379566907","building","AMC","gis_osm_buildings_a_free_1","1.0","8.0","5.0","7.0","5.0","4.0","6.0","6.0","3.0","0.0","0.0","24.0","21.0","1.0","0.0","18779.0","152654","65","9.0","8","3","9","2","4","13","7"
"308977509","park","Parque Las Cumbres","gis_osm_landuse_a_free_1","3.0","6.0","8.0","4.0","5.0","9.0","4.0","2.0","2.0","3.0","0.0","2.0","13.0","19.0","3.0","5025.0","27653","68","1.7","19","6","15","1","23","17","9"
"1125640060","building","Puerta del Alma","gis_osm_buildings_a_free_1","6.0","1.0","3.0","9.0","8.0","13.0","8.0","3.0","6.0","3.0","3.0","10.0","10.0","17.0","3.0","0.0","0","0","1.6","19","7","14","3","30","17","14"
"449000387","fuel","Texaco Ateos","gis_osm_traffic_a_free_1","2.0","10.0","6.0","2.0","5.0","9.0","6.0","4.0","3.0","1.0","0.0","15.0","11.0","5.0","4.0","0.0","0","0","1.11","13","4","9","2","36","16","7"
"1207085288","fuel","TEXACO Lourdes","gis_osm_traffic_a_free_1","6.0","3.0","9.0","6.0","4.0","6.0","10.0","5.0","7.0","4.0","0.0","10.0","10.0","7.0","1.0","476.0","3495","64","1.22","14","4","12","3","36","15","14"
"1216040616","building","Plaza Jardin","gis_osm_buildings_a_free_1","8.0","5.0","5.0","5.0","6.0","5.0","4.0","3.0","8.0","2.0","0.0","3.0","18.0","6.0","0.0","0.0","0","0","1.23","13","5","13","5","31","12","8"
"427651064","building","Plaza Comercial","gis_osm_buildings_a_free_1","6.0","2.0","4.0","9.0","5.0","9.0","7.0","5.0","5.0","3.0","0.0","8.0","9.0","11.0","1.0","7111.0","14117","105","1.08","18","4","9","2","39","16","10"
"396928997","mall","Centro Comercial Andromeda","gis_osm_pois_a_free_1","5.0","0.0","4.0","6.0","4.0","7.0","8.0","5.0","9.0","6.0","0.0","4.0","12.0","12.0","0.0","253070.0","2254405","367","2.0","18","5","18","4","17","15","14"
"762180738","building","Biblioteca de la Asamblea Legislativa ""Doctor y Presbítero Isidro Menéndez""","gis_osm_buildings_a_free_1","1.0","1.0","5.0","5.0","5.0","9.0","5.0","1.0","1.0","4.0","0.0","9.0","14.0","4.0","0.0","21992.0","37596","6388","1.07","15","7","19","2","29","15","5"
"229603322","commercial","Edificio A y M","gis_osm_landuse_a_free_1","0.0","6.0","8.0","4.0","5.0","10.0","6.0","4.0","2.0","0.0","0.0","20.0","10.0","4.0","0.0","0.0","0","0","1.26","9","10","10","2","31","13","5"
"317134069","sports_centre","Polideportivo Vitoria Gasteiz","gis_osm_pois_a_free_1","8.0","4.0","2.0","1.0","4.0","4.0","3.0","3.0","7.0","2.0","1.0","8.0","8.0","3.0","1.0","5490.0","24029","298","1.3","10","6","16","4","20","14","12"
"386687398","building","Edificio 129","gis_osm_buildings_a_free_1","4.0","3.0","4.0","6.0","7.0","7.0","12.0","6.0","7.0","3.0","1.0","6.0","10.0","11.0","1.0","0.0","0","0","1.16","18","4","12","3","37","16","12"
"400066656","building","Pacifico","gis_osm_buildings_a_free_1","1.0","7.0","2.0","6.0","9.0","8.0","7.0","5.0","3.0","0.0","0.0","11.0","23.0","0.0","0.0","1148.0","4367","222","1.18","12","8","12","3","34","9","3"
"729980292","building","Aserradero El Triunfo","gis_osm_buildings_a_free_1","4.0","5.0","7.0","2.0","4.0","8.0","3.0","3.0","0.0","3.0","1.0","10.0","13.0","5.0","2.0","23399.0","122414","269","1.18","14","5","21","2","28","22","9"
"375145784","parking","Uno","gis_osm_traffic_a_free_1","6.0","11.0","8.0","5.0","2.0","9.0","6.0","6.0","3.0","3.0","0.0","15.0","7.0","13.0","0.0","229.0","345","77","1.21","8","4","11","3","39","16","9"
"478350156","fuel","Puma Heroica","gis_osm_traffic_a_free_1","7.0","3.0","2.0","8.0","7.0","8.0","9.0","3.0","4.0","7.0","2.0","12.0","8.0","6.0","2.0","0.0","0","0","1.26","8","4","21","4","35","15","10"
"1177761406","hamlet","Lotificacion Chancala II, poniente","gis_osm_places_a_free_1","4.0","4.0","7.0","5.0","7.0","12.0","2.0","2.0","1.0","3.0","0.0","23.0","9.0","5.0","0.0","0.0","0","0","1.28","7","7","18","2","32","16","5"
"431086222","park","Parque Central de Alegría","gis_osm_landuse_a_free_1","8.0","5.0","5.0","3.0","3.0","9.0","6.0","3.0","8.0","5.0","0.0","13.0","6.0","11.0","1.0","0.0","0","0","1.39","18","5","16","6","28","21","9"
"393878797","park","Parque Central La Unión","gis_osm_landuse_a_free_1","7.0","9.0","7.0","8.0","8.0","8.0","8.0","10.0","7.0","0.0","0.0","18.0","25.0","7.0","2.0","43279.0","345059","105","2.29","15","8","11","5","24","16","7"
"459661587","building","Restaurante Puerto Mariscos","gis_osm_buildings_a_free_1","5.0","3.0","4.0","6.0","2.0","8.0","3.0","0.0","5.0","3.0","0.0","5.0","12.0","7.0","0.0","4910.0","14696","572","1.11","19","6","13","4","28","14","5"
"1117894307","restaurant","El Quijote Plaza","gis_osm_pois_a_free_1","10.0","0.0","2.0","3.0","2.0","4.0","14.0","4.0","13.0","9.0","0.0","2.0","1.0","8.0","0.0","2739.0","8698","70","1.03","18","4","19","4","34","7","15"
"378229948","building","DiParvel","gis_osm_buildings_a_free_1","4.0","2.0","9.0","3.0","4.0","11.0","8.0","4.0","7.0","1.0","0.0","11.0","16.0","2.0","0.0","129.0","140","119","1.05","14","5","13","3","39","13","6"
"610055521","market_place","Mercado Municipal N° 1","gis_osm_pois_a_free_1","3.0","10.0","6.0","3.0","6.0","13.0","3.0","4.0","5.0","0.0","0.0","18.0","18.0","3.0","0.0","30952.0","280753","321","1.83","13","6","11","3","24","13","8"
"397493073","building","Clínica Parroquial Inmaculada Concepción","gis_osm_buildings_a_free_1","0.0","5.0","5.0","9.0","4.0","5.0","4.0","3.0","0.0","0.0","1.0","20.0","11.0","1.0","0.0","0.0","0","0","1.23","9","7","8","2","26","12","4"
"395876211","fuel","Uno Las Lomas","gis_osm_traffic_a_free_1","6.0","3.0","4.0","8.0","4.0","9.0","9.0","3.0","5.0","6.0","1.0","10.0","8.0","8.0","2.0","152.0","262","64","1.13","19","3","19","4","38","16","10"
"429989440","fuel","Texaco Monserrat","gis_osm_traffic_a_free_1","3.0","9.0","5.0","7.0","11.0","10.0","5.0","6.0","2.0","0.0","0.0","20.0","17.0","4.0","3.0","152.0","269","60","1.52","16","5","9","3","33","15","4"
"370270691","building","Mercado Municipal","gis_osm_buildings_a_free_1","3.0","3.0","4.0","10.0","9.0","8.0","14.0","13.0","3.0","2.0","0.0","28.0","6.0","2.0","3.0","11969.0","164568","94","2.68","9","6","10","4","19","15","10"
"377915907","building","Plaza España","gis_osm_buildings_a_free_1","3.0","2.0","8.0","7.0","4.0","6.0","5.0","3.0","3.0","1.0","1.0","16.0","8.0","3.0","1.0","0.0","0","0","1.09","11","5","14","2","32","21","8"
"1110608510","building","Sykes Edificio de Reclutamiento","gis_osm_buildings_a_free_1","1.0","2.0","2.0","2.0","4.0","1.0","4.0","3.0","4.0","1.0","2.0","5.0","7.0","1.0","3.0","20326.0","49460","171","1.78","14","4","10","2","9","23","18"
"401045044","residential","Riverside North","gis_osm_landuse_a_free_1","5.0","1.0","4.0","4.0","5.0","7.0","8.0","1.0","9.0","7.0","1.0","7.0","5.0","11.0","4.0","12310.0","82158","213","2.27","22","4","18","4","15","23","7"
"307237096","building","34K1","gis_osm_buildings_a_free_1","4.0","5.0","4.0","4.0","4.0","5.0","6.0","6.0","6.0","6.0","5.0","11.0","22.0","16.0","17.0","8095.0","37862","104","10.67","13","2","11","2","3","23","22"
"727599829","building","Edificio 1 UEES","gis_osm_buildings_a_free_1","0.0","7.0","5.0","7.0","8.0","7.0","7.0","7.0","0.0","0.0","0.0","26.0","24.0","0.0","0.0","0.0","0","0","4.56","14","4","9","3","9","11","5"
"378374319","building","Kreef","gis_osm_buildings_a_free_1","4.0","4.0","7.0","2.0","7.0","6.0","10.0","3.0","5.0","5.0","1.0","14.0","6.0","7.0","1.0","0.0","0","0","1.05","8","6","12","2","38","13","10"
"1105622603","school","complejo educativo catolico El Carmelo","gis_osm_pois_a_free_1","3.0","4.0","7.0","11.0","4.0","6.0","4.0","5.0","2.0","0.0","0.0","15.0","6.0","10.0","3.0","3822.0","10611","114","1.18","10","6","10","3","33","13","6"
"696495864","bus_station","Punto de Buses Ruta 101A","gis_osm_transport_a_free_1","8.0","2.0","5.0","6.0","8.0","4.0","5.0","5.0","5.0","3.0","0.0","10.0","10.0","4.0","1.0","300.0","300","300","1.03","16","4","10","2","37","14","10"
"378571496","building","Pizza Hut","gis_osm_buildings_a_free_1","6.0","5.0","1.0","7.0","4.0","5.0","10.0","8.0","5.0","3.0","0.0","9.0","7.0","9.0","0.0","19909.0","399798","160","1.58","10","5","9","4","24","16","11"
"382289412","fast_food","Wendy's","gis_osm_pois_a_free_1","6.0","8.0","5.0","5.0","6.0","4.0","4.0","6.0","1.0","3.0","0.0","4.0","19.0","6.0","0.0","644.0","1825","67","1.0","13","8","10","3","38","11","7"
"695686032","park","Parque 1 Residencial Buena Vista 1","gis_osm_landuse_a_free_1","3.0","8.0","9.0","11.0","10.0","7.0","10.0","4.0","4.0","4.0","1.0","14.0","10.0","22.0","0.0","0.0","0","0","2.52","18","5","21","2","23","16","12"
"1112117172","mall","Centro Comercial El Encuentro","gis_osm_pois_a_free_1","4.0","2.0","8.0","4.0","4.0","7.0","5.0","4.0","5.0","0.0","0.0","7.0","12.0","4.0","3.0","2345.0","3669","299","1.21","14","5","15","3","28","20","6"
"6805097","parking_multistorey","Parqueo Municipal de Antiguo Cuscatlan","gis_osm_traffic_a_free_1","7.0","5.0","1.0","7.0","5.0","7.0","6.0","8.0","3.0","2.0","0.0","6.0","11.0","9.0","0.0","5758.0","34050","94","1.19","20","6","8","3","32","11","10"
"453528317","building","Pizza Hut","gis_osm_buildings_a_free_1","4.0","2.0","8.0","2.0","6.0","4.0","14.0","6.0","10.0","2.0","0.0","5.0","11.0","6.0","1.0","0.0","0","0","1.08","15","5","12","3","37","14","11"
"401296243","fuel","Puma Oriental San Miguel","gis_osm_traffic_a_free_1","8.0","7.0","5.0","7.0","5.0","8.0","11.0","5.0","6.0","7.0","1.0","7.0","15.0","8.0","3.0","6306.0","86060","63","1.55","15","5","10","4","33","18","9"
"480654454","park","Bosque Lomas de Altamira","gis_osm_landuse_a_free_1","6.0","5.0","5.0","5.0","8.0","9.0","5.0","1.0","8.0","2.0","0.0","5.0","16.0","11.0","0.0","1137.0","3657","112","1.16","18","5","16","3","37","14","6"
"740713573","school","Centro Escolar Timoteo Lievano","gis_osm_pois_a_free_1","4.0","6.0","5.0","6.0","6.0","6.0","3.0","4.0","1.0","1.0","2.0","11.0","18.0","8.0","6.0","0.0","0","0","12.0","8","3","10","1","3","21","7"
"396092951","school","Liceo Ladislao Leiva","gis_osm_pois_a_free_1","5.0","5.0","13.0","7.0","4.0","13.0","1.0","1.0","4.0","2.0","1.0","22.0","18.0","5.0","0.0","0.0","0","0","1.55","15","6","16","2","31","12","13"
"459600577","building","62","gis_osm_buildings_a_free_1","1.0","2.0","6.0","2.0","2.0","3.0","1.0","1.0","0.0","2.0","2.0","8.0","1.0","13.0","9.0","4878.0","25140","210","5.67","23","2","3","1","3","17","13"
"431863136","building","Banco Cuscatlan","gis_osm_buildings_a_free_1","2.0","2.0","5.0","6.0","6.0","5.0","2.0","4.0","3.0","0.0","0.0","21.0","22.0","0.0","0.0","16759.0","32609","1163","4.0","14","5","11","3","7","10","9"
"382289404","building","Grupo Q Los Proceres","gis_osm_buildings_a_free_1","0.0","6.0","10.0","2.0","6.0","6.0","6.0","3.0","1.0","2.0","0.0","10.0","18.0","4.0","0.0","1543.0","3949","84","1.06","8","6","11","2","34","12","5"
"290783222","building","Super","gis_osm_buildings_a_free_1","4.0","4.0","6.0","5.0","4.0","7.0","6.0","2.0","3.0","4.0","3.0","8.0","13.0","6.0","3.0","19538.0","120922","81","1.29","16","4","3","2","28","16","12"
"396099655","commercial","Leteraga S.A.","gis_osm_landuse_a_free_1","3.0","6.0","7.0","8.0","6.0","5.0","6.0","4.0","4.0","1.0","0.0","11.0","15.0","5.0","1.0","3482.0","7247","1308","1.11","15","5","10","3","37","17","7"
"398060196","military","Quinta Brigada De Infanteria","gis_osm_landuse_a_free_1","4.0","6.0","8.0","5.0","5.0","6.0","3.0","3.0","3.0","2.0","1.0","11.0","17.0","5.0","2.0","31524.0","174374","372","1.95","12","4","15","2","19","19","11"
"397536403","building","Burger King","gis_osm_buildings_a_free_1","6.0","1.0","3.0","3.0","4.0","9.0","11.0","1.0","10.0","6.0","0.0","6.0","12.0","2.0","1.0","1099.0","4307","198","1.06","8","4","18","3","35","10","11"
"696725731","parking","Scotiabank El Platillo","gis_osm_traffic_a_free_1","4.0","5.0","5.0","5.0","5.0","9.0","4.0","3.0","4.0","2.0","0.0","14.0","10.0","5.0","0.0","3477.0","18254","93","1.03","9","7","12","2","36","13","8"
"396089477","building","Condominio Cuscatlán","gis_osm_buildings_a_free_1","0.0","10.0","6.0","9.0","11.0","9.0","6.0","0.0","6.0","0.0","0.0","32.0","17.0","2.0","0.0","0.0","0","0","1.76","9","9","15","3","29","11","4"
"396938872","building","Office Depot","gis_osm_buildings_a_free_1","7.0","5.0","2.0","3.0","6.0","6.0","9.0","5.0","7.0","3.0","1.0","6.0","12.0","5.0","0.0","0.0","0","0","1.09","18","4","16","3","35","9","11"
"37784568","sports_centre","Polideportivo El Polvorín","gis_osm_pois_a_free_1","7.0","1.0","4.0","6.0","5.0","6.0","7.0","5.0","4.0","6.0","0.0","8.0","8.0","6.0","1.0","21219.0","226487","139","1.24","19","3","19","3","29","15","12"
"566128575","building","El Izote","gis_osm_buildings_a_free_1","10.0","4.0","5.0","4.0","10.0","1.0","3.0","1.0","0.0","12.0","0.0","1.0","4.0","18.0","1.0","4668.0","41810","170","1.48","19","10","20","8","25","11","5"
"1191529078","fuel","Puma","gis_osm_traffic_a_free_1","9.0","9.0","5.0","8.0","5.0","8.0","8.0","9.0","7.0","1.0","0.0","19.0","7.0","9.0","1.0","172755.0","345385","124","1.49","10","7","9","4","35","13","10"
"443794744","residential","Playa El Amatal","gis_osm_landuse_a_free_1","6.0","3.0","2.0","0.0","3.0","3.0","4.0","3.0","7.0","4.0","1.0","3.0","8.0","4.0","3.0","17471.0","79367","138","1.24","13","3","15","4","17","15","21"
"139809835","fuel","UNO","gis_osm_traffic_a_free_1","9.0","5.0","5.0","4.0","3.0","7.0","12.0","6.0","9.0","5.0","1.0","9.0","8.0","6.0","2.0","138.0","251","63","1.25","7","4","12","5","36","14","11"
"778652854","christian_catholic","Oratorio San José","gis_osm_pofw_a_free_1","5.0","5.0","3.0","6.0","6.0","2.0","5.0","3.0","5.0","2.0","1.0","10.0","11.0","3.0","1.0","61897.0","94324","569","1.28","11","4","13","3","25","19","13"
"696725087","parking","Pollo Real","gis_osm_traffic_a_free_1","5.0","4.0","5.0","8.0","1.0","8.0","7.0","5.0","5.0","2.0","0.0","5.0","14.0","7.0","0.0","1068.0","3091","68","1.03","13","4","13","4","37","13","7"
"399273043","fuel","Puma","gis_osm_traffic_a_free_1","2.0","3.0","9.0","7.0","11.0","10.0","5.0","7.0","0.0","0.0","0.0","12.0","15.0","12.0","2.0","0.0","0","0","1.34","18","5","11","3","35","17","4"
"643111906","building","Starbucks","gis_osm_buildings_a_free_1","5.0","4.0","7.0","6.0","10.0","8.0","5.0","4.0","2.0","3.0","3.0","11.0","10.0","18.0","19.0","47201.0","247317","2450","3.21","9","4","22","1","14","22","13"
"664193869","industrial","DISA","gis_osm_landuse_a_free_1","1.0","5.0","3.0","6.0","6.0","10.0","9.0","3.0","3.0","2.0","2.0","14.0","10.0","5.0","1.0","0.0","0","0","1.05","10","5","9","2","38","16","9"
"400315397","building","Pizza Hut","gis_osm_buildings_a_free_1","9.0","5.0","8.0","3.0","5.0","6.0","9.0","4.0","6.0","8.0","0.0","9.0","8.0","10.0","0.0","1971.0","3978","333","1.29","18","4","15","4","35","13","11"
"446193621","building","Davivienda","gis_osm_buildings_a_free_1","1.0","5.0","5.0","8.0","4.0","11.0","6.0","5.0","2.0","1.0","1.0","8.0","24.0","2.0","0.0","0.0","0","0","1.21","13","6","8","4","33","13","7"
"1119684230","park","Parque Calle Ancha","gis_osm_landuse_a_free_1","6.0","8.0","4.0","6.0","7.0","3.0","6.0","5.0","1.0","5.0","1.0","13.0","13.0","6.0","5.0","6957.0","29394","129","1.48","8","5","21","2","27","23","10"
"297126137","building","20F","gis_osm_buildings_a_free_1","7.0","8.0","9.0","9.0","7.0","13.0","9.0","8.0","7.0","9.0","6.0","21.0","4.0","31.0","23.0","27510.0","704982","154","15.5","22","4","12","3","4","20","19"
"736398063","building","Consejo Superior de Salud Pública","gis_osm_buildings_a_free_1","0.0","1.0","6.0","3.0","11.0","5.0","4.0","3.0","2.0","0.0","0.0","13.0","19.0","3.0","0.0","0.0","0","0","1.88","13","7","11","2","16","12","5"
"477219015","building","Mercado Central","gis_osm_buildings_a_free_1","4.0","7.0","7.0","4.0","5.0","10.0","9.0","6.0","6.0","1.0","0.0","11.0","22.0","2.0","0.0","0.0","0","0","1.64","13","7","12","3","28","11","9"
"775780845","park","Paseo 25 de febrero.","gis_osm_landuse_a_free_1","5.0","2.0","3.0","4.0","4.0","5.0","9.0","9.0","8.0","6.0","0.0","12.0","12.0","10.0","1.0","27984.0","153879","160","4.0","15","2","10","2","8","17","15"
"633568328","park","Parque de Corinto","gis_osm_landuse_a_free_1","7.0","7.0","0.0","5.0","3.0","4.0","3.0","5.0","5.0","3.0","3.0","10.0","8.0","2.0","4.0","51351.0","198011","219","3.22","8","4","9","2","9","15","16"
"696461299","forest","Finca El Carmen","gis_osm_landuse_a_free_1","6.0","9.0","4.0","4.0","7.0","3.0","5.0","0.0","9.0","2.0","0.0","4.0","14.0","8.0","1.0","548.0","613","482","1.03","13","6","16","4","37","14","5"
"397332468","building","Mega Win","gis_osm_buildings_a_free_1","4.0","2.0","4.0","2.0","4.0","3.0","4.0","4.0","5.0","2.0","1.0","8.0","11.0","6.0","1.0","0.0","0","0","4.6","19","3","14","3","5","15","13"
"702527759","building","LEMUS Ferretería y construcción","gis_osm_buildings_a_free_1","3.0","4.0","6.0","5.0","3.0","10.0","8.0","5.0","5.0","1.0","0.0","14.0","9.0","4.0","1.0","0.0","0","0","1.11","7","7","12","3","35","17","8"
"587801017","residential","Residencial Los Ángeles","gis_osm_landuse_a_free_1","1.0","4.0","2.0","5.0","8.0","6.0","8.0","4.0","3.0","2.0","2.0","10.0","12.0","4.0","1.0","9170.0","49166","94","1.48","10","6","7","2","23","23","10"
"297126609","building","40F","gis_osm_buildings_a_free_1","2.0","2.0","2.0","2.0","1.0","2.0","2.0","3.0","4.0","3.0","3.0","7.0","8.0","7.0","9.0","7357.0","59351","714","4.33","6","2","6","2","3","24","21"
"373849284","building","Banco Hipotecario","gis_osm_buildings_a_free_1","1.0","6.0","4.0","4.0","4.0","9.0","10.0","8.0","2.0","0.0","1.0","12.0","12.0","1.0","2.0","1154.0","4572","68","1.12","11","4","9","4","34","11","6"
